Station.ID	water_sample_id	sample_date	wavelength	abs_per_cm
108	661842	24.06.2018 14:46	410	0.029886
108	661388	01.07.2018 12:48	254	0.282868
108	661388	01.07.2018 12:48	360	0.0675322
108	661388	01.07.2018 12:48	365	0.062286
108	661388	01.07.2018 12:48	410	0.02949
108	661619	08.07.2018 11:58	254	0.268164
108	661619	08.07.2018 11:58	360	0.064584
108	661619	08.07.2018 11:58	365	0.05956
108	661619	08.07.2018 11:58	410	0.028732
108	661620	08.08.2018 17:38	254	0.267684
108	661620	08.08.2018 17:38	360	0.060688
108	661620	08.08.2018 17:38	365	0.055836
108	661620	08.08.2018 17:38	410	0.026204
108	706924	12.08.2018 11:47	254	0.30948
108	706924	12.08.2018 11:47	360	0.072104
108	706924	12.08.2018 11:47	365	0.066372
108	706924	12.08.2018 11:47	410	0.031
108	661698	20.08.2018 12:58	254	0.443976
108	661698	20.08.2018 12:58	360	0.10718
108	661698	20.08.2018 12:58	365	0.098624
108	661698	20.08.2018 12:58	410	0.04606
108	661621	26.08.2018 10:50	254	0.449684
108	661621	26.08.2018 10:50	360	0.108216
108	661621	26.08.2018 10:50	365	0.099696
108	661621	26.08.2018 10:50	410	0.0472
108	667711	03.09.2018 08:36	254	0.427452
108	667711	03.09.2018 08:36	360	0.102476
108	667711	03.09.2018 08:36	365	0.094504
108	667711	03.09.2018 08:36	410	0.044928
108	661798	09.09.2018 11:45	254	0.475704
108	661798	09.09.2018 11:45	360	0.115636
108	661798	09.09.2018 11:45	365	0.10666
108	661798	09.09.2018 11:45	410	0.05114
108	707059	16.09.2018 11:20	254	0.554436
108	707059	16.09.2018 11:20	360	0.13888
108	707059	16.09.2018 11:20	365	0.128204
108	707059	16.09.2018 11:20	410	0.061532
108	822716	23.09.2018 17:10	254	0.582948
108	822716	23.09.2018 17:10	360	0.146372
108	822716	23.09.2018 17:10	365	0.135324
108	822716	23.09.2018 17:10	410	0.06514
108	673818	29.09.2018 12:15	254	0.554
108	673818	29.09.2018 12:15	360	0.141252
108	673818	29.09.2018 12:15	365	0.130664
108	673818	29.09.2018 12:15	410	0.06388
108	706793	07.10.2018 00:00	254	0.537708
108	706793	07.10.2018 00:00	360	0.136536
108	706793	07.10.2018 00:00	365	0.126152
108	706793	07.10.2018 00:00	410	0.06112
108	706696	14.10.2018 13:30	254	0.546444
108	706696	14.10.2018 13:30	360	0.139564
108	706696	14.10.2018 13:30	365	0.129032
108	706696	14.10.2018 13:30	410	0.063224
108	706911	21.10.2018 13:02	254	0.533752
108	706911	21.10.2018 13:02	360	0.133856
108	706911	21.10.2018 13:02	365	0.123532
108	706911	21.10.2018 13:02	410	0.0592
108	707061	01.11.2018 13:57	254	0.569444
108	707061	01.11.2018 13:57	360	0.143376
108	707061	01.11.2018 13:57	365	0.132304
108	707061	01.11.2018 13:57	410	0.063396
108	707062	04.11.2018 12:56	254	0.560884
108	707062	04.11.2018 12:56	360	0.140988
108	707062	04.11.2018 12:56	365	0.130044
108	707062	04.11.2018 12:56	410	0.061808
108	867153	11.11.2018 13:05	254	0.559376
108	867153	11.11.2018 13:05	360	0.138844
108	867153	11.11.2018 13:05	365	0.127708
108	867153	11.11.2018 13:05	410	0.058748
108	811117	18.11.2018 13:20	254	0.580704
108	811117	18.11.2018 13:20	360	0.145796
108	811117	18.11.2018 13:20	365	0.134388
108	811117	18.11.2018 13:20	410	0.063088
108	811118	25.11.2018 12:35	254	0.641556
108	811118	25.11.2018 12:35	360	0.16046
108	811118	25.11.2018 12:35	365	0.147932
108	811118	25.11.2018 12:35	410	0.069496
108	811113	02.12.2018 13:04	254	0.576728
108	811113	02.12.2018 13:04	360	0.143928
108	811113	02.12.2018 13:04	365	0.13242
108	811113	02.12.2018 13:04	410	0.061196
