station_id,station_code,station_name,sample_date,depth1,depth2,DOC_mg/L C,Hg (IVL)Filtrert_ng/l,Hg(IVL)_ng/l,Hg_ng/l,MeHg(IVL) Filtrert_ng/l,MeHg(IVL)_ng/l,MeHg_ng/l,TOC_mg C/l,UVABS254(filtrert+ufiltrert)_Abs/cm,UVABS254(ufiltrert)_Abs/cm,UVABS365(filtrert+ufiltrert)_Abs/cm,UVABS365(ufiltrert)_Abs/cm,UVABS410(filtrert+ufiltrert)_Abs/cm,UVABS410(ufiltrert)_Abs/cm
108,LAE01,"Langtjern, utløp",2019-10-27 12:45:00,0.0,0.0,,,,,,,,15.0,,,,,,
108,LAE01,"Langtjern, utløp",2019-11-03 14:51:00,0.0,0.0,,,,,,,,14.3,,,,,,
108,LAE01,"Langtjern, utløp",2019-11-10 13:41:00,0.0,0.0,,,,,,,,14.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-11-17 15:08:00,0.0,0.0,,,,,,,,14.8,,,,,,
108,LAE01,"Langtjern, utløp",2019-11-25 20:50:00,0.0,0.0,,,,,,,,14.4,,,,,,
108,LAE01,"Langtjern, utløp",2019-12-02 21:35:00,0.0,0.0,,,,,,,,13.7,,,,,,
108,LAE01,"Langtjern, utløp",2019-12-09 20:00:00,0.0,0.0,,,,,,,,12.9,,,,,,
108,LAE01,"Langtjern, utløp",2019-12-16 20:52:00,0.0,0.0,,,,,,,,12.7,,,,,,
108,LAE01,"Langtjern, utløp",2019-12-22 15:10:00,0.0,0.0,,,,,,,,12.4,,,,,,
108,LAE01,"Langtjern, utløp",2019-12-28 14:51:00,0.0,0.0,,,,,,,,12.6,,,,,,
108,LAE01,"Langtjern, utløp",2020-01-06 21:20:00,0.0,0.0,,,,,,,,12.3,,,,,,
108,LAE01,"Langtjern, utløp",2020-01-13 20:55:00,0.0,0.0,,,,,,,,12.6,,,,,,
108,LAE01,"Langtjern, utløp",2020-01-20 19:48:00,0.0,0.0,,,,,,,,12.9,,,,,,
108,LAE01,"Langtjern, utløp",2020-01-28 16:18:00,0.0,0.0,,,,,,,,13.2,,,,,,
108,LAE01,"Langtjern, utløp",2020-02-02 13:40:00,0.0,0.0,,,,,,,,12.7,,,,,,
108,LAE01,"Langtjern, utløp",2020-02-11 21:20:00,0.0,0.0,,,,,,,,12.5,,,,,,
108,LAE01,"Langtjern, utløp",2020-02-18 17:00:00,0.0,0.0,,,,,,,,11.7,,,,,,
108,LAE01,"Langtjern, utløp",2020-02-24 17:15:00,0.0,0.0,,,,,,,,12.2,,,,,,
